Start Date,01/01/2018,,,,,,,,,,,,,
End Date,,,,,,,,,,,,,,
,,,,,,,,,,,,,,
,SPTR500N Index,XNDX Index,RU20INTR Index,SX5T Index,TUKXG Index,NDUEEGF Index,NKYTR Index,IBOXIG Index,IBOXHY Index,QW5A Index,IBOXXMJA Index,JPEICORE Index,BCOMGCTR Index,BCOMTR Index
,S&P 500,Nasdaq 100,US Small Caps,Euro Stoxx 50,UK FTSE,MSCI EM,Japan ,US IG,US HY,EU IG,EU HY,EM Bond,Gold,Commodity
Dates,,,,,,,,,,,,,,
21/08/2023,8241.49,17840.76,9838.1985,9783.43,7678.3,497.277,54854.22,288.3012,311.2112,212.2284,204.1092,524.165,442.8611,234.7456
22/08/2023,8218.68,17807.64,9811.1064,9865.62,7691.99,501.008,55360.04,289.078,311.6354,212.523,204.2006,525.272,443.6177,234.0501
23/08/2023,8309.57,18093.63,9913.2619,9880.23,7744.65,502.85,55626.88,293.0678,313.6182,213.6548,204.3917,529.667,448.7737,235.67
24/08/2023,8197.9,17698.22,9787.9946,9800.45,7767.32,509.157,56108.16,292.1992,312.6545,213.7805,204.6656,530.989,448.6099,236.264
25/08/2023,8253.66,17848,9827.0824,9809.78,7772.56,503.347,54956.13,292.4178,312.8549,213.3489,204.6563,530.136,447.0175,237.6234
28/08/2023,8305.44,17980.15,9908.6294,9942.79,7772.56,507.015,55904.46,293.3587,313.8347,213.163,204.7058,530.512,448.8063,238.1287
29/08/2023,8426.12,18367.35,10049.4762,10018.69,7906.44,511.94,56003.48,295.4604,315.2948,213.6153,205.0473,533.28,453.0921,238.4552
30/08/2023,8459.4,18471.63,10091.6296,9992.85,7915.63,512.317,56223.19,295.4644,316.116,213.4458,205.1843,534.612,454.9813,239.2602
31/08/2023,8447.26,18521.39,10075.399,9950.7,7888.85,508.194,56720.29,295.938,316.2852,214.2389,205.3051,534.601,453.412,239.0835
01/09/2023,8462.76,18510.02,10187.8133,9917.21,7915.79,510.975,56879.01,293.677,316.2417,213.8836,205.3963,533.607,453.7565,240.6852
04/09/2023,8462.76,18510.02,10187.8133,9910.79,7903.31,516.075,57276.44,293.7885,316.4091,213.4958,205.6422,533.607,453.7565,240.6852
05/09/2023,8427.52,18530.85,9973.8524,9885.98,7887.58,511.08,57446.12,291.7183,315.0744,213.2915,205.6973,530.846,450.6828,240.6377
06/09/2023,8368.93,18367.46,9941.4783,9814.44,7875.08,508.844,57801.3,291.0534,314.207,212.7867,205.7125,528.644,448.811,240.1021
07/09/2023,8342.84,18233.32,9844.5691,9774.5,7893.27,504.853,57366.69,292.1523,314.8211,213.0109,205.9165,529.382,448.4853,239.2941
08/09/2023,8355.17,18259.26,9822.5872,9811.95,7931.94,504.996,56698.55,292.8858,315.1622,213.3536,205.9867,531.054,448.5981,239.4902
11/09/2023,8411.35,18476.31,9841.7575,9851.65,7951.76,507.021,56456.71,292.3971,315.6431,213.2851,206.2109,530.075,449.8373,240.9511
12/09/2023,8363.67,18271.43,9843.0423,9823.72,7984.28,506.135,56993.34,292.5101,315.4843,213.2867,206.3277,529.771,447.1089,241.2923
13/09/2023,8374.1,18341.68,9766.9655,9780.21,7982.65,505.677,56871.88,292.7132,315.7366,213.0138,206.3427,530.096,446.5746,241.637
14/09/2023,8446.34,18493.43,9907.1463,9910.51,8139.18,509.774,57674.5,292.3369,316.2865,213.6861,206.545,531.274,446.7103,243.3844
15/09/2023,8343.88,18168.96,9803.3081,9945.95,8179.81,511.277,58309.16,291.4878,315.6815,213.3798,206.858,530.591,449.8738,242.8744
18/09/2023,8349.99,18196.41,9735.9453,9833.37,8117.82,506.715,58309.16,292.201,315.4042,213.0324,206.8878,529.692,451.7387,242.8248
19/09/2023,8332.02,18155.62,9694.9814,9826,8125.51,505.866,57804.91,291.344,314.7491,212.8988,206.8125,529.41,451.8753,243.0053
20/09/2023,8254.14,17894.01,9608.0381,9907.63,8201.31,504.027,57424.43,291.691,315.1113,213.1596,206.8404,530.284,455.0417,242.5484
21/09/2023,8118.96,17564.48,9458.1804,9760.75,8145.05,496.433,56637.15,288.6299,313.0345,212.9027,206.5654,525.762,448.7479,239.9236
22/09/2023,8100.4,17572.68,9430.1831,9748.18,8150.66,500.616,56343.94,290.4525,313.4882,212.9518,206.4176,525.883,450.2028,240.3097
25/09/2023,8133.07,17653.72,9471.3581,9655.98,8087.1,497.08,56824.24,287.9179,312.6417,212.712,206.3777,523.484,448.321,239.3486
26/09/2023,8013.6,17387.08,9351.2928,9567.49,8088.94,491.919,56192.03,287.2859,311.6903,212.4524,205.9831,521.721,444.4987,238.5983
27/09/2023,8015.55,17428.12,9443.3772,9573.29,8054.47,492.519,56290.89,285.6658,311.2303,212.1782,205.8711,520.036,437.8736,239.4572
28/09/2023,8063.53,17576.01,9530.4537,9642.51,8071.87,490.362,55813.22,285.928,311.429,210.95,205.5324,516.886,435.0906,239.7739
29/09/2023,8041.87,17590.93,9482.2382,9672.88,8078.48,494.904,55787.13,285.8719,312.4331,212.3582,205.7838,518.945,432.2604,237.4235
02/10/2023,8042.54,17737.16,9332.6535,9587.08,7975.1,494.238,55615.97,283.0453,310.2549,211.9557,205.9332,514.795,428.0758,235.0587
03/10/2023,7932.44,17416.3,9175.4623,9489.67,7932.03,487.839,54701.98,279.6576,307.5779,211.6158,205.5445,509.492,426.8188,234.4455
04/10/2023,7996.79,17668.16,9185.4962,9499.52,7870.76,481.998,53456.81,281.799,307.7083,211.1297,204.5988,508.234,425.3297,230.3262
05/10/2023,7987.37,17605.22,9199.3279,9499.44,7913.28,483.23,54417.27,281.6987,308.1806,211.6817,204.5435,508.872,424.6979,230.3996
06/10/2023,8082.65,17904.37,9274.2554,9602.82,7958.99,486.928,54275.97,280.2968,308.2557,211.4942,204.3622,507.088,427.8681,232.5387
09/10/2023,8133.59,17992.75,9329.6979,9531.49,7956.48,485.935,54275.97,280.4097,308.4246,212.3729,204.2072,507.088,432.489,235.3223
10/10/2023,8176.07,18093.63,9435.7698,9746.25,8100.9,490.68,55592.58,284.2608,311.1558,212.4454,204.5965,512.067,435.1055,235.0159
11/10/2023,8211.45,18224.68,9422.0016,9735.98,8092.22,497.108,55925.26,286.2008,311.0378,212.8839,205.2078,515.35,437.9547,233.7578
12/10/2023,8160.77,18156.51,9215.3376,9730.03,8121.58,500.205,56902.66,282.9107,309.6635,212.6383,205.4727,512.963,437.0223,234.5219
13/10/2023,8119.84,17930.53,9138.2935,9586.08,8073.58,494.295,56589.78,284.8649,310.1329,212.8581,205.2592,513.109,450.6647,238.9369
16/10/2023,8206.04,18142.91,9283.7395,9617.92,8106.55,491.647,55439.44,283.1516,309.5222,212.5386,205.1166,511.792,449.1954,237.7244
17/10/2023,8205.22,18082.26,9384.6654,9623.63,8153.91,494.246,56107.08,280.5632,308.3579,211.7758,204.8232,509.53,449.5876,238.0495
18/10/2023,8095.28,17827.86,9186.9077,9515.96,8061.26,490.063,56110.51,278.5364,307.191,211.3967,204.5172,506.533,457.2265,240.5028
19/10/2023,8027.08,17677.06,9048.7281,9479.95,7969.16,483.668,55039.46,276.2888,306.4944,211.1142,203.8239,504.391,460.1287,240.953
20/10/2023,7926.24,17411.3,8932.5665,9327.8,7865.67,480.969,54739.56,277.1105,306.0403,211.5063,203.4866,505.087,463.4268,240.3877
23/10/2023,7912.88,17463.88,8853.487,9367.71,7836.65,476.867,54284.6,279.2953,307.0956,211.5346,203.5558,505.398,462.1009,238.3287
24/10/2023,7970.49,17632.49,8926.0068,9422.44,7852.45,478.374,54394.57,280.966,308.3816,212.228,204.2691,509.699,461.7743,237.7295
25/10/2023,7856.22,17197.28,8776.9384,9440.95,7878.63,478.533,54758.05,278.1504,307.4108,212.0132,204.5129,508.58,463.889,238.8534
26/10/2023,7763.36,16871.95,8806.7762,9385.44,7815.12,473.403,53588.04,280.37,307.288,212.3304,204.2633,508.693,464.5392,237.8384
27/10/2023,7726.19,16956.67,8700.2445,9304.22,7747.87,478.019,54272.89,280.2496,307.5692,212.6049,204.3435,509.675,464.864,240.2172
30/10/2023,7819.47,17143.92,8755.7614,9336.58,7786.23,479.128,53757.28,279.2849,307.5142,212.8994,204.6681,510.275,466.7227,237.6952
31/10/2023,7870.48,17232.75,8835.5601,9416.65,7780.21,475.675,54040.84,278.8218,308.3685,213.2714,205.1848,511.374,464.1625,238.0541
01/11/2023,7953.18,17538.05,8875.3235,9489.23,7802.22,476.099,55340.93,282.0393,309.4778,213.7183,205.4147,513.779,462.649,237.0499
02/11/2023,8103.54,17843.27,9112.6247,9670.27,7913.12,483.742,55950.77,285.3133,313.46,214.4015,206.3916,521.091,464.1146,239.1071
03/11/2023,8179.93,18058.79,9360.5275,9681.98,7882.52,492.938,55950.77,287.505,316.3906,214.8682,206.8267,525.791,465.5107,239.5512
06/11/2023,8194.45,18126.04,9239.8798,9644.79,7882.55,503.699,57280.46,286.0121,315.9828,214.4092,207.096,523.809,463.2506,239.1353
07/11/2023,8217.82,18294.79,9214.9853,9632.58,7874.35,499.428,56515.76,287.8478,315.5247,214.7113,207.0646,523.912,459.8015,234.6582
08/11/2023,8226.37,18315.39,9114.3354,9690.83,7865.5,498.003,56332.23,289.7075,315.6401,214.9613,207.1272,525.145,456.219,233.1712
09/11/2023,8160.98,18168.26,8972.4532,9808.44,7934.33,497.162,57172.98,286.3887,314.4572,214.9953,207.3116,523.091,459.0526,232.7869
10/11/2023,8289.31,18579.11,9069.7305,9734.59,7833.1,493.055,57037.48,287.5379,314.9879,214.563,207.2247,522.359,451.6714,231.555
13/11/2023,8282.74,18524.8,9071.4951,9815.36,7902.57,495.112,57071.14,287.9885,315.0967,214.6035,207.3242,520.859,454.7615,235.1177
14/11/2023,8441.95,18920.53,9567.7737,9955,7918.16,498.676,57265.25,292.8173,318.6471,215.8548,207.7378,526.8,458.568,235.7611
15/11/2023,8456.52,18931.05,9583.699,10010.23,7967.57,511.38,58708.57,290.7589,317.7406,216.0782,208.4246,526.473,458.151,235.7352
16/11/2023,8468,18952.07,9438.9482,9979.89,7901.57,510.748,58541.67,292.8811,317.6576,216.4581,208.3924,529.015,463.5753,232.1522
17/11/2023,8478.98,18957.84,9567.4958,10068.75,8001.02,507.776,58823.29,293.9402,317.9848,216.3747,208.4542,530.473,463.0204,232.5044
20/11/2023,8542.26,19184.38,9617.461,10079.43,7992.61,512.423,58477.95,295.1558,318.99,216.0114,208.6115,531.722,462.2095,234.364
21/11/2023,8525.14,19073.13,9491.0129,10055.03,7977.29,514.053,58418.59,295.3589,318.9864,216.4206,208.8293,534.783,467.2223,234.9662
22/11/2023,8560.07,19154.66,9557.315,10101.74,7963.99,511.819,58589.69,296.1627,319.586,216.3784,209.0619,536.041,465.3037,233.2772
23/11/2023,8560.07,19154.66,9557.315,10123.32,7988.47,514.172,58589.69,296.2008,319.6431,215.9874,209.2798,536.041,465.3037,233.2772
24/11/2023,8565.31,19131.47,9621.353,10149.65,7993.4,510.145,58893.92,295.0715,319.5672,215.824,209.401,535.945,467.8215,231.6
27/11/2023,8548.68,19107.49,9587.7414,10108.58,7964.04,508.728,58582.4,297.5903,320.2676,216.7028,209.6141,536.728,470.2247,230.6728
28/11/2023,8557.08,19165.56,9543.7849,10093.74,7958.22,512.861,58513.6,298.4358,321.1337,217.2948,209.7226,537.481,476.5854,233.0069
29/11/2023,8550.02,19139.93,9603.5676,10146.01,7924.29,511.615,58360.92,301.1638,323.2969,218.2823,210.3624,542.642,478.252,233.8605
30/11/2023,8584.18,19097.15,9635.2625,10173.72,7958.25,513.743,58651.09,299.7499,322.6691,218.2537,210.8082,542.202,476.0321,232.6916
01/12/2023,8635.12,19157.33,9921.1243,10257.38,8038.97,511.169,58555.88,303.0074,324.1148,219.2989,211.1543,544.368,483.6228,231.9574
04/12/2023,8588.43,18968.4,10024.6628,10252.59,8021.47,510.216,58205.16,302.0594,324.2162,219.748,211.5801,545.374,472.8441,228.6803
05/12/2023,8583.81,19014.1,9886.4967,10340.42,7996.77,505.955,57407.43,304.2325,324.9402,220.5815,211.8329,548.362,471.5474,227.7513
06/12/2023,8550.43,18906.72,9865.4105,10411.22,8024.05,507.494,58581.09,305.9744,325.4673,220.9231,212.0783,551.884,474.3029,223.1599
07/12/2023,8619.52,19188.35,9952.7662,10389.19,8022.64,504.992,57551.92,305.1598,325.558,221.0893,212.3054,551.927,474.0251,223.8133
08/12/2023,8654.97,19262.85,10020.2641,10504.23,8066.16,507.554,56587.8,303.7343,324.8376,220.3655,212.4015,550.16,466.7055,223.9447
11/12/2023,8688.96,19426.97,10035.6031,10543.43,8055.93,506.64,57435.43,303.7877,324.575,220.4088,212.5536,549.41,462.0922,222.763
12/12/2023,8729.18,19586.47,10023.2662,10535.12,8053.67,508.415,57526.33,305.0294,325.0226,220.6353,212.7653,550.486,462.0443,220.648
13/12/2023,8848.45,19835.72,10376.6663,10520.21,8059.72,506.797,57671.09,310.4627,327.9042,221.1743,213.0609,553.842,463.0627,220.7654
14/12/2023,8873.3,19807.83,10662.627,10541.05,8168.18,516.856,57250.55,314.4095,332.1623,222.6255,214.6366,564.104,474.1666,225.8068
15/12/2023,8872.97,19910.38,10580.9188,10564.91,8090.64,521.22,57748.51,313.7482,331.4977,223.3951,215.1776,564.984,472.1031,226.5481
18/12/2023,8913.22,20037.77,10566.7592,10499.17,8131.34,519.678,57377.94,312.3638,331.3031,223.1346,215.3492,564.829,473.4247,227.1268
19/12/2023,8966.01,20139.97,10772.3728,10532.3,8156.49,520.049,58184.36,312.8204,332.4187,223.5528,215.4739,566.016,476.1857,228.2327
20/12/2023,8835.08,19831.26,10569.4649,10528.63,8239.41,519.688,58984.02,313.6698,333.273,223.9979,215.7476,567.203,475.2347,227.2423
21/12/2023,8926.11,20074.75,10752.0887,10507.84,8223.12,520.153,58046.13,312.862,333.5859,224.2613,215.9182,567.785,476.1401,227.0183
22/12/2023,8940.94,20098.7,10842.554,10499.97,8226.09,517.097,58096.19,312.597,333.9598,224.421,215.9694,567.782,480.3418,227.8247
25/12/2023,8940.94,20098.7,10842.554,10499.97,8226.09,517.602,58245.03,312.7126,334.1333,224.4613,216.0494,567.782,480.3418,227.8247
26/12/2023,8978.8,20219.77,10977.3566,10499.97,8226.09,520.362,58335.79,312.9875,334.3199,224.4747,216.076,567.62,480.787,229.2362
27/12/2023,8992.15,20254.18,11015.0851,10515.99,8255.41,526.565,58993.29,316.0791,335.3282,224.9231,216.173,569.097,486.27,229.7626
28/12/2023,8996.19,20245.13,10978.8647,10483.49,8253.67,533.379,58836.77,315.1855,335.0925,224.9083,216.2586,569.535,484.1113,228.5087
29/12/2023,8971.07,20158.42,10812.5337,10499.89,8264.89,533.827,58704.41,314.2758,334.9508,224.2683,216.3353,569.232,481.4639,226.433
01/01/2024,8971.07,20158.42,10812.5337,10499.89,8264.89,534.311,58704.41,314.351,335.0457,224.2997,216.3771,569.232,481.4639,226.433
02/01/2024,8920.49,19822.45,10736.6716,10484.22,8252.36,530.022,58704.41,312.1576,333.1174,223.8604,216.5739,565.34,482.1191,225.307
03/01/2024,8849.24,19614.77,10451.2045,10333.95,8210.48,523.117,58704.41,311.7236,331.1968,223.4693,216.0083,560.291,475.0746,225.8626
04/01/2024,8819.71,19511.71,10443.8958,10394.08,8254.78,523.796,58395.87,309.6476,330.8878,222.7048,215.7245,558.4,476.8187,225.8701
05/01/2024,8835.82,19540.43,10408.9244,10369.68,8219.01,522.659,58552.23,308.8581,331.0302,222.2931,215.2398,557.465,476.8421,226.6358
08/01/2024,8960.64,19952.67,10610.9207,10420.73,8223.91,519.884,58552.23,310.5149,332.028,222.2744,215.317,556.231,473.2601,223.9071
09/01/2024,8948.29,19987.62,10499.1075,10381.29,8212.97,517.944,59228.95,310.9761,332.5649,222.029,215.603,555.606,473.2172,225.95
10/01/2024,8999.09,20124.64,10511.0453,10385.5,8178.56,515.845,60419.28,311.0683,333.3394,221.9725,216.331,558.439,472.0802,224.1736
11/01/2024,8993.28,20158.03,10432.949,10323.43,8099.91,518.858,61486.11,312.7489,333.3976,222.2348,216.9668,561.169,470.1325,224.611
12/01/2024,9000.57,20172.45,10409.1341,10411.15,8151.59,519.67,62411.04,313.3944,334.2362,222.9229,216.9976,563.874,477.6889,225.3199
15/01/2024,9000.57,20172.45,10409.1341,10353.05,8119.49,519.073,62980.61,313.5102,334.411,222.6375,216.9637,563.874,477.6889,225.3199
16/01/2024,8967.07,20169.8,10283.0226,10334.05,8080.4,511.019,62484.84,310.5626,332.7935,222.4006,216.5149,560.983,473.0105,224.2429
17/01/2024,8916.84,20056.64,10207.7377,10233.11,7960.61,499.897,62236.74,309.8117,331.2642,221.5401,216.0206,557.938,467.5648,222.4535
18/01/2024,8995.86,20351.45,10264.161,10349.25,7976.57,501.437,62216.43,309.4924,331.8969,221.6329,216.1221,557.831,471.1179,223.7704
19/01/2024,9107,20748.98,10375.0155,10339.43,7979.61,506.457,63088.47,309.8147,332.1057,221.712,216.2535,557.286,472.9178,222.8805
22/01/2024,9126.97,20768.6,10583.171,10416.7,8007.18,502.934,64112.39,310.5931,333.3115,222.3106,216.774,557.948,471.5092,223.2103
23/01/2024,9153.78,20857.08,10545.2306,10383.2,8005.06,505.969,64060.85,309.4646,332.6418,222.0832,216.977,555.938,472.4096,224.8672
24/01/2024,9161.28,20971.04,10468.5827,10611.52,8049.9,512.441,63550.21,309.0019,333.2261,222.1988,217.193,556.073,470.1687,226.9331
25/01/2024,9209.83,20992.23,10543.4418,10653.7,8052.12,515.555,63567.73,310.5518,334.1086,222.9203,217.328,556.801,470.6071,227.5041
26/01/2024,9203.84,20877.21,10556.5875,10777.44,8164.78,513.881,62716.22,310.4265,334.2875,223.0501,217.5262,557.776,470.5141,227.6772
29/01/2024,9273.5,21087.24,10733.2566,10786.82,8162.27,516.533,63200.16,311.8756,334.8782,223.7991,217.6403,559.368,472.6846,225.7697
30/01/2024,9268.46,20945.86,10652.7566,10841.08,8198.17,511.537,63271.87,312.2055,334.5377,223.4772,217.5761,560.669,474.2099,227.9875
31/01/2024,9119.38,20539.36,10391.996,10807.83,8159.95,509.04,63659.32,313.713,334.2353,224.496,217.343,562.206,478.0942,227.3339
01/02/2024,9233.66,20788.74,10536.8365,10785.04,8150.96,512.339,63176.44,315.7265,335.2727,224.4649,217.0609,565.13,479.0195,225.1357
02/02/2024,9332.62,21145.94,10475.0775,10822.13,8143.88,515.514,63433.33,312.1079,334.295,223.4822,217.2417,562.186,475.0649,223.0392
05/02/2024,9302.94,21110.57,10339.562,10825.44,8141.01,512.955,63777.43,309.3223,332.8414,222.7381,217.0976,558.522,472.7743,222.6777
06/02/2024,9324.62,21063.11,10427.4406,10908.21,8213.89,521.6,63437.97,311.3803,334.0442,222.9367,217.0724,560.858,474.8106,223.0833
07/02/2024,9401.56,21281.66,10410.2806,10880.27,8158,523.014,63366.5,310.3461,334.4784,222.9391,217.0397,562.205,474.9495,223.1669
08/02/2024,9407.75,21317.29,10568.1878,10954.51,8122.42,520.428,64670.6,309.1359,334.4816,222.4255,217.0878,562.242,474.1394,223.9827
09/02/2024,9462.41,21534.46,10730.168,10974.86,8097.94,519.398,64730.49,308.4052,334.8326,222.093,217.2408,561.682,472.0788,223.9136
12/02/2024,9453.52,21439.71,10919.0428,11045.79,8099.12,519.753,64730.49,308.4984,334.9599,222.321,217.4896,562.033,470.9662,223.4839
13/02/2024,9325.02,21101.34,10486.5078,10913.28,8033.45,520.168,66601.58,305.099,332.5354,222.0536,217.4331,558.414,465.0583,222.4928
14/02/2024,9415.58,21353.67,10744.0575,10959.68,8093.47,521.25,66144.31,306.4331,333.2936,222.4194,217.3347,559.072,464.4544,220.5032
15/02/2024,9471.89,21401.6,11008.4471,11038.7,8138.58,525.883,66941.87,307.7993,334.0712,222.6854,217.6138,562.448,466.9786,221.0454
16/02/2024,9427.44,21210.61,10855.7307,11091.01,8260.9,530.344,67519.57,306.7285,333.337,222.2262,217.7048,561.392,469.1792,222.5334
19/02/2024,9427.44,21210.61,10855.7307,11085.01,8278.89,530.455,67489.99,306.8458,333.5137,222.2994,217.8542,561.392,469.1792,222.5334
20/02/2024,9371.06,21042.85,10703.357,11078.52,8268.93,531.835,67302.68,307.5194,333.8266,222.7182,217.8861,561.106,473.0929,221.6948
21/02/2024,9383.2,20964.04,10653.4303,11113.5,8208.2,532.694,67124.7,306.7271,333.5343,222.3329,217.9377,560.761,471.8865,223.3913
22/02/2024,9581.75,21595.99,10756.501,11299.78,8248.87,537.427,68592.24,307.468,334.7272,222.3757,218.0923,562.509,471.1204,223.1049
23/02/2024,9585.23,21515.65,10772.1297,11339.85,8272.27,536.865,68592.24,308.3664,335.098,222.9701,218.3771,565.39,475.5277,220.7999
26/02/2024,9549.18,21510.52,10837.8633,11321.67,8248.67,534.705,68829.13,307.3599,335.0058,222.6621,218.5173,566.664,473.3,221.8008
27/02/2024,9565.58,21555.84,10983.0615,11371.59,8247.29,536.642,68839.32,306.6502,334.8672,222.4412,218.3935,565.364,474.5767,223.8306
28/02/2024,9550.35,21441.85,10899.7305,11367.01,8184.99,532.069,68820.44,306.8583,334.6583,222.1575,218.2516,566.473,474.3214,223.8565
29/02/2024,9601.73,21650.13,10979.5772,11353.05,8196.85,533.256,68747,307.2163,335.039,222.4257,218.1696,567.765,477.1776,223.9899
01/03/2024,9679.02,21961.57,11095.6542,11392.83,8253.23,535.257,70054.02,308.7501,335.7711,222.638,218.1657,569.736,486.7694,225.2198
04/03/2024,9667.7,21871.49,11085.4667,11434.86,8207.93,538.254,70402.28,308.5875,336.0939,222.7172,218.3589,570.233,494.0915,226.3365
05/03/2024,9569.32,21477.31,10975.9297,11388.67,8214.19,533.733,70381.92,310.0575,336.1854,223.4021,218.3638,571.558,497.7889,225.5385
06/03/2024,9619.01,21620.96,11053.1383,11440.84,8249.8,537.008,70369.9,311.2412,336.8319,223.2448,218.3036,573.178,501.6501,226.8924
07/03/2024,9719.06,21959.84,11144.0468,11577.54,8295.6,538.29,69506.19,311.6747,337.4573,223.6807,218.4963,574.432,503.3507,227.9138
08/03/2024,9656.09,21624.36,11133.8247,11547.02,8260.31,541.888,69664.57,312.1196,337.9193,224.3895,218.8426,575.753,508.1393,227.2789
11/03/2024,9645.27,21544.23,11044.3747,11475.59,8270.54,542.932,68140.21,312.0457,337.635,224.2142,219.0711,574.92,509.1363,228.0623
12/03/2024,9753.53,21865.6,11043.042,11598.44,8355.28,548.317,68099.87,311.1781,337.7897,224.1097,219.1862,574.277,504.0351,227.8295
13/03/2024,9735.05,21684.8,11077.1578,11638.81,8381.55,547.106,67921.64,310.7611,338.0622,224.133,219.3439,574.626,507.5026,229.7371
14/03/2024,9708.77,21622.71,10864.7839,11621.52,8357,548.433,68117.19,308.3036,336.8568,223.7436,219.1403,572.158,504.5124,229.9719
15/03/2024,9646.05,21374.79,10908.6725,11605.02,8340.02,541.216,67942.12,308.3163,336.5183,223.5076,219.1177,571.236,503.2037,230.2639
18/03/2024,9707.07,21586.95,10830.8293,11598.64,8334.76,543.123,69755.83,308.4965,337.0576,223.4083,219.2469,570.393,504.0708,231.5004
19/03/2024,9761.91,21643.6,10889.7243,11657.22,8351.76,537.83,70217.75,309.067,337.9792,223.6641,219.1006,571.699,503.0609,231.3304
20/03/2024,9849.74,21897.4,11099.5211,11643.89,8350.77,540.178,70217.75,309.2408,338.1239,223.5995,218.4952,573.362,503.4114,230.5711
21/03/2024,9881.78,21993.77,11226.5172,11764.99,8514.4,548.68,71643.15,309.871,338.5058,224.0776,218.2312,577.777,509.0444,231.0563
22/03/2024,9868.26,22016.66,11084.5937,11722.67,8566.64,543.996,71770.88,311.239,338.5934,224.6756,217.8717,579.169,503.3746,229.3722
25/03/2024,9838.11,21941.77,11096.3201,11753.03,8552.22,542.46,70938.8,310.384,338.3417,224.2384,218.2644,578.257,507.4263,230.8179
26/03/2024,9810.58,21861.91,11075.1306,11799.62,8566.68,544.62,70910.56,310.3022,338.0841,224.4077,218.1316,578.543,507.7314,229.446
27/03/2024,9896.07,21947.69,11317.3061,11840.54,8567.78,542.912,71552.7,311.51,338.4545,225.01,218.0846,579.747,510.9224,228.6254
28/03/2024,9907.33,21916.49,11372.6342,11844.44,8594.29,544.984,70973.98,311.9785,338.7265,225.0836,218.0708,579.605,516.9314,231.3998
